source,milestone,name,style,version,file_name,code
optimised,m0,2,,,Exercise0.java,"package thkoeln.st.st2praktikum.exercise;

import java.awt.Point;
import java.util.ArrayList;
import java.util.List;

public class Exercise0 implements Walkable {

    private static final int ROOM_WIDTH = 12;
    private static final int ROOM_HEIGHT = 8;



    private final boolean[][] verticalWalls;
    private final boolean[][] horizontalWalls;


    private final Point robotPosition;
    private final List<String> movementHistory;



    public Exercise0() {
        this.verticalWalls = new boolean[ROOM_WIDTH+1][ROOM_HEIGHT];
        this.horizontalWalls = new boolean[ROOM_WIDTH][ROOM_HEIGHT+1];
        this.robotPosition = new Point(3, 0);
        this.movementHistory = new ArrayList<>();

        createRoom();
        createWalls();
    }



    private void createRoom() {
        for (int i = 0; i <= ROOM_HEIGHT; i++) {
            this.verticalWalls[0][i] = true;
            this.verticalWalls[ROOM_WIDTH][i] = true;
        }
        for (int i = 0; i <= ROOM_WIDTH; i++) {
            this.horizontalWalls[i][0] = true;
            this.horizontalWalls[i][ROOM_HEIGHT] = true;
        }
    }


    private void createWalls() {
        for (int i = 0; i <= 3; i++) this.verticalWalls[3][i] = true;
        for (int i = 0; i <= 2; i++) this.verticalWalls[7][i] = true;
        for (int i = 4; i <= 7; i++) this.horizontalWalls[i][3] = true;
        for (int i = 1; i <= 8; i++) this.horizontalWalls[i][4] = true;
    }

    @Override
    public String walkTo(String walkCommandString) {
        if (!isValidCommand(walkCommandString)) return ""Invalid command"";

        String[] commandParts = walkCommandString.replace(""["", """").replace(""]"", """").split("","");
        String direction = commandParts[0];
        int steps = Integer.parseInt(commandParts[1]);

        walk(direction, steps);

        String newPosition = ""("" + this.robotPosition.x + "","" + this.robotPosition.y + "")"";
        this.movementHistory.add(newPosition);

        return newPosition;
    }



    private boolean isValidCommand(String command) {
        return command.matches(""\\[(no|ea|so|we),\\d+\\]"");
    }

    private void walk(String direction, int steps) {
        switch (direction) {
            case ""no"":
                walkNorth(steps);
                break;
            case ""so"":
                walkSouth(steps);
                break;
            case ""we"":
                walkWest(steps);
                break;
            case ""ea"":
                walkEast(steps);
                break;
        }
    }



    private void walkNorth(int steps) {
        for (int i = 0; i < steps; i++)
            if (!this.horizontalWalls[this.robotPosition.x][this.robotPosition.y+1])
                this.robotPosition.y++;
            else
                break;
    }

    private void walkSouth(int steps) {
        for (int i = 0; i < steps; i++)
            if (!this.horizontalWalls[this.robotPosition.x][this.robotPosition.y])
                this.robotPosition.y--;
            else
                break;
    }



    private void walkWest(int steps) {
        for (int i = 0; i < steps; i++)
            if (!this.verticalWalls[this.robotPosition.x][this.robotPosition.y])
                this.robotPosition.x--;
            else
                break;
    }

    private void walkEast(int steps) {
        for (int i = 0; i < steps; i++)
            if (!this.verticalWalls[this.robotPosition.x+1][this.robotPosition.y])
                this.robotPosition.x++;
            else
                break;
    }



    public List<String> getMovementHistory() {
        return this.movementHistory;
    }

    public void addVerticalWall(int x, int from, int to) {
        for (int i = from; i <= to; i++)
            this.verticalWalls[x][i] = true;
    }



    public void addHorizontalWall(int y, int from, int to) {
        for (int i = from; i <= to; i++)
            this.horizontalWalls[i][y] = true;
    }
}

"
optimised,m0,2,,,Walkable.java,"package thkoeln.st.st2praktikum.exercise;

public interface Walkable {
    String walkTo(String walkCommandString);
}
"
optimised,m0,20,,,Exercise0.java,"package thkoeln.st.st2praktikum.exercise;

import java.util.*;

public class Exercise0 implements Walkable {
    private final int WIDTH = 12; // Size of room.
    private final int HEIGHT = 8;

    private int robotX = 3; // Initial robot position.
    private int robotY = 0;

    private final Set<String> walls = new HashSet<>();

    public Exercise0() {
        // Initialize walls.
        initWalls();
        System.out.println(""Walls initialized: "" + walls);  // 1. Print statement
    }

    // Helper method to initialize walls in the room.
    private void initWalls() {
        addWall(3, 0, 3, 3);
        addWall(7, 0, 7, 2);
        addWall(4, 3, 7, 3);
        addWall(1, 4, 8, 4);
    }

    // Helper method to add a wall to the room.
    private void addWall(int startX, int startY, int endX, int endY) {
        for (int i = startX; i <= endX; i++) {
            for (int j = startY; j <= endY; j++) {
                walls.add(buildPosition(i, j));
            }
        }
    }

    // Helper method to build a position string.
    private String buildPosition(int x, int y) {
        return x + "","" + y;
    }

    @Override
    public String walkTo(String walkCommandString) {
        String direction = parseDirection(walkCommandString);
        int steps = parseSteps(walkCommandString);

        System.out.println(""Parsed Direction: "" + direction + "", Steps: "" + steps);  // 2. Print statement

        for (int i = 0; i < steps; i++) {
            if (!canMove(direction)) {
                System.out.println(""Invalid move or hit a wall at direction: "" + direction);  // 4. Print statement
                break;
            }

            System.out.println(""Before Move: Position = "" + buildPosition(robotX, robotY));  // 3. Print statement
            move(direction);
            System.out.println(""After Move: Position = "" + buildPosition(robotX, robotY));   // 3. Print statement
        }

        return buildPosition(robotX, robotY);
    }

    // Helper method to parse the direction from a command string.
    private String parseDirection(String command) {
        return command.replaceAll(""\\[|\\]"", """").split("","")[0];
    }

    // Helper method to parse the number of steps from a command string.
    private int parseSteps(String command) {
        return Integer.parseInt(command.replaceAll(""\\[|\\]"", """").split("","")[1]);
    }

    // Helper method to check if the robot can move in a given direction.
    private boolean canMove(String direction) {
        switch (direction) {
            case ""no"":
                return robotY < HEIGHT - 1 && !walls.contains(buildPosition(robotX, robotY + 1));
            case ""ea"":
                return robotX < WIDTH - 1 && !walls.contains(buildPosition(robotX + 1, robotY));
            case ""so"":
                return robotY > 0 && !walls.contains(buildPosition(robotX, robotY - 1));
            case ""we"":
                return robotX > 0 && !walls.contains(buildPosition(robotX - 1, robotY));
            default:
                return false;
        }
    }

    // Helper method to move the robot in a given direction.
    private void move(String direction) {
        switch (direction) {
            case ""no"":
                robotY++;
                break;
            case ""ea"":
                robotX++;
                break;
            case ""so"":
                robotY--;
                break;
            case ""we"":
                robotX--;
                break;
        }
    }
}


"
optimised,m0,20,,,Walkable.java,"package thkoeln.st.st2praktikum.exercise;

public interface Walkable {
    String walkTo(String walkCommandString);
}
"
optimised,m0,3,,,Exercise0.java,"package thkoeln.st.st2praktikum.exercise;

import java.util.regex.Matcher;
import java.util.regex.Pattern;

public class Exercise0 implements Walkable {

    private Position currentPosition = new Position(3, 0);

    private static final int MAX_X = 11;
    private static final int MAX_Y = 7;

    @Override
    public String walkTo(String walkCommandString) {

        Command command = parseCommand(walkCommandString);

        for (int i = 0; i < command.getSteps(); i++) {

            if (canMove(command.getDirection())) {
                currentPosition.move(command.getDirection());
            } else {

                break;
            }
        }

        return currentPosition.toString();
    }

    private Command parseCommand(String walkCommandString) {

        Pattern pattern = Pattern.compile(""\\[(\\w+),(\\d+)\\]"");
        Matcher matcher = pattern.matcher(walkCommandString);

        if (matcher.find()) {
            String direction = matcher.group(1);
            int steps = Integer.parseInt(matcher.group(2));
            return new Command(direction, steps);
        } else {

            throw new IllegalArgumentException(""Invalid command format"");
        }
    }

    private boolean canMove(String direction) {

        return currentPosition.canMove(direction);
    }

    private static class Position {

        private int x;
        private int y;

        public Position(int x, int y) {
            this.x = x;
            this.y = y;
        }

        public void move(String direction) {

            switch (direction) {

                case ""no"":
                    this.y++;
                    break;
                case ""ea"":
                    this.x++;
                    break;
                case ""so"":
                    this.y--;
                    break;
                case ""we"":
                    this.x--;
                    break;

                default:
                    throw new IllegalArgumentException(""Invalid direction"");
            }
        }

        public boolean canMove(String direction) {

            switch (direction) {

                case ""no"": // north
                    return !(this.y == MAX_Y || (this.x == 3 && this.y == 2)
                            || (this.x >= 4 && this.x <= 7 && this.y == 2)
                            || (this.x >= 1 && this.x <= 8 && this.y == 3));
                case ""ea"": // east
                    return !(this.x == MAX_X || (this.x == 2 && this.y >= 0 && this.y <= 3)
                            || (this.x == 6 && this.y >= 0 && this.y <= 2));
                case ""so"": // south
                    return !(this.y == 0 || (this.x == 3 && this.y == 4)
                            || (this.x >= 4 && this.x <= 7 && this.y == 4)
                            || (this.x >= 1 && this.x <= 8 && this.y == 5));
                case ""we"": // west
                    return !(this.x == 0 || (this.x == 4 && this.y >= 0 && this.y <= 3)
                            || (this.x == 8 && this.y >= 0 && this.y <= 2));
                default:
                    throw new IllegalArgumentException(""Invalid direction"");
            }
        }

        @Override
        public String toString() {

            return String.format(""(%d,%d)"", this.x, this.y);
        }
    }

    private static class Command {

        private String direction;
        private int steps;

        public Command(String direction, int steps) {

            this.direction = direction;
            this.steps = steps;
        }

        public String getDirection() {
            return direction;
        }

        public int getSteps() {
            return steps;
        }
    }
}

"
optimised,m0,3,,,Walkable.java,"package thkoeln.st.st2praktikum.exercise;

public interface Walkable {
    String walkTo(String walkCommandString);
}
"
optimised,m0,4,,,Exercise0.java,"package thkoeln.st.st2praktikum.exercise;

import java.awt.Point;

public class Exercise0 implements Walkable {
    private Point location;
    private final int width = 12;
    private final int height = 8;

    private boolean[][] walls;

    public Exercise0() {
        location = new Point(
                3,
                0
        );
        initializeWalls();
    }

    @Override
    public String walkTo(String walkCommandString) {
        String direction = extractDirection(walkCommandString);
        int steps = extractSteps(walkCommandString);

        if (direction.equals(""no"")) {
            walkNorth(steps);
        } else if (direction.equals(""ea"")) {
            walkEast(steps);
        } else if (direction.equals(""so"")) {
            walkSouth(steps);
        } else if (direction.equals(""we"")) {
            walkWest(steps);
        }

        return formatLocation();
    }

    private void walkNorth(int steps) {
        for (int i = 0; i < steps; i++) {
            if (location.y < height - 1 && !walls[location.x][location.y + 1]) {
                location.y++;
            } else break;
        }
    }

    private void walkEast(int steps) {
        for (int i = 0; i < steps; i++) {
            if (location.x < width - 1 && !walls[location.x + 1][location.y]) {
                location.x++;
            } else break;
        }
    }

    private void walkSouth(int steps) {
        for (int i = 0; i < steps; i++) {
            if (location.y > 0 && !walls[location.x][location.y - 1]) {
                location.y--;
            } else break;
        }
    }

    private void walkWest(int steps) {
        for (int i = 0; i < steps; i++) {
            if (location.x > 0 && !walls[location.x - 1][location.y]) {
                location.x--;
            } else break;
        }
    }

    private String extractDirection(String walkCommandString) {
        try {
            return walkCommandString.substring(
                    1,
                    3
            );
        } catch (IndexOutOfBoundsException e) {
            throw new IllegalArgumentException(
                    ""The provided walk command is not valid."",
                    e
            );
        }
    }

    private int extractSteps(String walkCommandString) {
        try {
            return Integer.parseInt(walkCommandString.substring(
                    4,
                    walkCommandString.length() - 1
            ));
        } catch (NumberFormatException | IndexOutOfBoundsException e) {
            throw new IllegalArgumentException(
                    ""The number of steps provided is not valid."",
                    e
            );
        }
    }

    private String formatLocation() {
        return ""("" +
                location.x +
                "","" +
                location.y +
                "")"";
    }

    private void initializeWalls() {
        walls = new boolean[width][height];
        setWalls(
                3,
                3,
                0,
                3
        );
        setWalls(
                7,
                7,
                0,
                2
        );
        setWalls(
                4,
                7,
                3,
                3
        );
        setWalls(
                1,
                8,
                4,
                4
        );
    }

    private void setWalls(int startI, int endI, int startJ, int endJ) {
        for (int i = startI; i <= endI; i++) {
            for (int j = startJ; j <= endJ; j++) {
                walls[i][j] = true;
            }
        }
    }
}
"
optimised,m0,4,,,Walkable.java,"package thkoeln.st.st2praktikum.exercise;

public interface Walkable {
    String walkTo(String walkCommandString);
}
"
optimised,m0,5,,,Exercise0.java,"// Package for the class
package thkoeln.st.st2praktikum.exercise;

// Required import statement
import java.awt.Point;

// Public class named Exercise0 implementing the interface Walkable
public class Exercise0 implements Walkable {

    // Declare a private Room object named room
    private Room room;

    // Declare a private Robot object named robot
    private Robot robot;

    // Default constructor
    public Exercise0() {

        // Initialize the room object with dimensions 12x8
        room = new Room(12, 8);

        // Initialize the robot object at the position (3,0)
        robot = new Robot(3, 0);

        // Add walls to the room at the specified positions
        room.addWall(new Wall(3,0,3,3));
        room.addWall(new Wall(7,0,7,2));
        room.addWall(new Wall(4,3,7,3));
        room.addWall(new Wall(1,4,8,4));

        // End of constructor
    }

    // Implementation of the method walkTo from the interface Walkable
    @Override
    public String walkTo(String walkCommandString) {

        // Extract the direction from the walkCommandString
        String direction = walkCommandString.substring(1, 3);

        // Extract the number of steps from the walkCommandString and convert it to integer
        int steps = Integer.parseInt(walkCommandString.substring(4, walkCommandString.length() - 1));

        // Start a loop that iterates as many times as steps
        for (int i = 0; i < steps; i++) {

            // Calculate the next position of the robot based on the direction
            Point nextPosition = robot.calculateNextPositionAfterMoveInDirection(direction);

            // If the robot can move to the next position, it moves, otherwise it breaks the loop
            if (room.canMoveTo(nextPosition)) {
                robot.moveInDirection(direction);
            } else {
                break;
            }
        }

        // After all steps (or breaking the loop), the method returns the current position of the robot as a String
        return robot.getCurrentPositionAsString();
    }

    // End of the Exercise0 class
}
"
optimised,m0,5,,,Robot.java,"package thkoeln.st.st2praktikum.exercise;

import java.awt.Point;

public class Robot {
    private Point currentLocation;

    public Robot(int initialXPosition, int initialYPosition) {
        this.setCurrentLocation(new Point(initialXPosition, initialYPosition));
    }

    private void setCurrentLocation(Point newLocation) {
        this.currentLocation = newLocation;
    }

    private Point getCurrentLocation() {
        return this.currentLocation;
    }

    public Point calculateNextPositionAfterMoveInDirection(String cardinalDirection) {
        Point futurePositionAfterMove = new Point(getCurrentLocation());

        switch (cardinalDirection) {
            case ""no"": futurePositionAfterMove.y++; break;
            case ""ea"": futurePositionAfterMove.x++; break;
            case ""so"": futurePositionAfterMove.y--; break;
            case ""we"": futurePositionAfterMove.x--; break;
        }

        return futurePositionAfterMove;
    }

    public void moveInDirection(String cardinalDirection) {
        Point newLocation = calculateNextPositionAfterMoveInDirection(cardinalDirection);
        setCurrentLocation(newLocation);
    }

    public String getCurrentPositionAsString() {
        Point currentLocation = getCurrentLocation();
        return ""("" + currentLocation.x + "","" + currentLocation.y + "")"";
    }
}
"
optimised,m0,5,,,Room.java,"package thkoeln.st.st2praktikum.exercise;

import java.awt.Point;

public class Room {
    private final int width;
    private final int height;
    private boolean[][] walls;

    public Room(int width, int height) {
        this.width = width;
        this.height = height;
        walls = new boolean[width][height];
    }

    public void addWall(Wall wall) {
        for (int i = wall.getX1(); i <= wall.getX2(); i++) {
            for (int j = wall.getY1(); j <= wall.getY2(); j++) {
                walls[i][j] = true;
            }
        }
    }

    public boolean canMoveTo(Point point) {
        if (point.x < 0 || point.x >= width || point.y < 0 || point.y >= height) {
            return false;
        }

        return !walls[point.x][point.y];
    }
}

"
optimised,m0,5,,,Walkable.java,"package thkoeln.st.st2praktikum.exercise;

public interface Walkable {
    String walkTo(String walkCommandString);
}
"
optimised,m0,5,,,Wall.java,"package thkoeln.st.st2praktikum.exercise;

public class Wall {
    private final int x1;
    private final int y1;
    private final int x2;
    private final int y2;

    public Wall(int x1, int y1, int x2, int y2) {
        this.x1 = Math.min(x1, x2);
        this.y1 = Math.min(y1, y2);
        this.x2 = Math.max(x1, x2);
        this.y2 = Math.max(y1, y2);
    }

    public int getX1() {
        return x1;
    }

    public int getY1() {
        return y1;
    }

    public int getX2() {
        return x2;
    }

    public int getY2() {
        return y2;
    }
}"
optimised,m0,6,,,Exercise0.java,"package thkoeln.st.st2praktikum.exercise;

import java.awt.Point;
import java.util.ArrayList;
import java.util.List;

public class Exercise0 implements Walkable {
    private Point robotPosition;
    private final int roomWidth;
    private final int roomHeight;
    private final boolean[][] walls;
    private final List<Point> wallCoordinates;

    public Exercise0() {
        this.roomWidth = 12;
        this.roomHeight = 8;
        // Initialize the robot's position
        robotPosition = new Point(3, 0);
        // Initialize the walls
        walls = new boolean[roomWidth + 1][roomHeight + 1];
        wallCoordinates = new ArrayList<>();
        // Set the initial walls
        initializeRoom();
    }

    private void initializeRoom() {
        addWall(new Point(3, 0), new Point(3, 3));
        addWall(new Point(7, 0), new Point(7, 2));
        addWall(new Point(4, 3), new Point(7, 3));
        addWall(new Point(1, 4), new Point(8, 4));
    }

    public void addWall(Point from, Point to) {
        // Assuming walls run either vertically or horizontally
        if (from.x == to.x) {
            for (int y = from.y; y <= to.y; y++) {
                walls[from.x][y] = true;
                wallCoordinates.add(new Point(from.x, y));
            }
        } else if (from.y == to.y) {
            for (int x = from.x; x <= to.x; x++) {
                walls[x][from.y] = true;
                wallCoordinates.add(new Point(x, from.y));
            }
        }
    }

    public void removeWall(Point from, Point to) {
        // Assuming walls run either vertically or horizontally
        if (from.x == to.x) {
            for (int y = from.y; y <= to.y; y++) {
                walls[from.x][y] = false;
                wallCoordinates.remove(new Point(from.x, y));
            }
        } else if (from.y == to.y) {
            for (int x = from.x; x <= to.x; x++) {
                walls[x][from.y] = false;
                wallCoordinates.remove(new Point(x, from.y));
            }
        }
    }

    public void moveTo(Point position) {
        if (position.x >= 0 && position.y >= 0 && position.x < roomWidth && position.y < roomHeight) {
            this.robotPosition = position;
        }
    }

    public boolean isAccessible(Point position) {
        if (position.x < 0 || position.y < 0 || position.x >= roomWidth || position.y >= roomHeight) {
            return false; // out of bounds
        }
        return !walls[position.x][position.y]; // accessible if not a wall
    }

    @Override
    public String walkTo(String walkCommandString) {
        // Parse the command string
        String[] commandParts = walkCommandString.replaceAll(""[\\[\\]]"", """").split("","");
        String direction = commandParts[0];
        int steps = Integer.parseInt(commandParts[1]);

        // Perform the walk command
        for (int i = 0; i < steps; i++) {
            // Check for North direction
            if (direction.equals(""no"")) {
                if (!isWall(robotPosition.x, robotPosition.y + 1)) {
                    robotPosition.y++;
                }
            }
            // Check for South direction
            else if (direction.equals(""so"")) {
                if (!isWall(robotPosition.x, robotPosition.y - 1)) {
                    robotPosition.y--;
                }
            }
            // Check for West direction
            else if (direction.equals(""we"")) {
                if (!isWall(robotPosition.x - 1, robotPosition.y)) {
                    robotPosition.x--;
                }
            }
            // Check for East direction
            else if (direction.equals(""ea"")) {
                if (!isWall(robotPosition.x + 1, robotPosition.y)) {
                    robotPosition.x++;
                }
            }
            // If the direction is not recognized
            else {
                throw new IllegalArgumentException(""The direction "" + direction + "" is not recognized."");
            }
        }

        // Return the new position
        return ""("" + robotPosition.x + "","" + robotPosition.y + "")"";
    }

    private boolean isWall(int x, int y) {
        if (x < 0 || y < 0 || x >= roomWidth || y >= roomHeight) {
            return true; // out of bounds
        }
        return walls[x][y]; // check for internal walls
    }
}
"
optimised,m0,6,,,Walkable.java,"package thkoeln.st.st2praktikum.exercise;

public interface Walkable {
    String walkTo(String walkCommandString);
}
"
optimised,m0,7,,,Command.java,"package thkoeln.st.st2praktikum.exercise;

public class Command {
    private final String direction;
    private final int steps;

    Command(String direction, int steps) {
        this.direction = direction;
        this.steps = steps;
    }

    static Command fromString(String str) {
        str = str.replace(""["", """").replace(""]"", """");
        String[] parts = str.split("","");
        return new Command(parts[0], Integer.parseInt(parts[1]));
    }

    String getDirection() {
        return direction;
    }

    int getSteps() {
        return steps;
    }
}"
optimised,m0,7,,,Exercise0.java,"package thkoeln.st.st2praktikum.exercise;

import java.awt.Point;
import java.util.Arrays;

public class Exercise0 implements Walkable {

    private final Room room;
    private final Robot robot;

    public Exercise0() {
        this.room = new Room(12, 8, Arrays.asList(new Point(3,3), new Point(7,0), new Point(7,2), new Point(4,3), new Point(7,3), new Point(1,4), new Point(8,4)));
        this.robot = new Robot(new Point(3, 0), room);
    }

    @Override
    public String walkTo(String walkCommandString) {
        Command command = Command.fromString(walkCommandString);
        robot.executeCommand(command);
        return robot.getPosition();
    }
}

"
optimised,m0,7,,,Robot.java,"package thkoeln.st.st2praktikum.exercise;

import java.awt.Point;

public class Robot {
    private Point position;
    private final Room room;

    Robot(Point startingPosition, Room room) {
        this.position = startingPosition;
        this.room = room;
    }

    void executeCommand(Command command) {
        Point newPosition = new Point(position);
        for (int i = 0; i < command.getSteps(); i++) {
            switch (command.getDirection()) {
                case ""no"": newPosition.y++; break;
                case ""ea"": newPosition.x++; break;
                case ""so"": newPosition.y--; break;
                case ""we"": newPosition.x--; break;
            }
            if (room.isValidPosition(newPosition)) {
                position = newPosition;
            }
        }
    }

    String getPosition() {
        return ""("" + position.x + "","" + position.y + "")"";
    }
}"
optimised,m0,7,,,Room.java,"package thkoeln.st.st2praktikum.exercise;

import java.awt.Point;
import java.util.List;

public class Room {
    private final int width;
    private final int height;
    private final List<Point> walls;

    Room(int width, int height, List<Point> walls) {
        this.width = width;
        this.height = height;
        this.walls = walls;
    }

    boolean isValidPosition(Point position) {
        if (position.x < 0 || position.x >= width || position.y < 0 || position.y >= height) {
            return false;
        }
        return !walls.contains(position);
    }
}"
optimised,m0,7,,,Walkable.java,"package thkoeln.st.st2praktikum.exercise;

public interface Walkable {
    String walkTo(String walkCommandString);
}
"
optimised,m0,8,,,Exercise0.java,"package thkoeln.st.st2praktikum.exercise;

import java.awt.Point;
import java.util.Arrays;
import java.util.List;

public class Exercise0 implements Walkable {

    private Robot robot;
    private Room room;

    private Position position;


    public Exercise0() {

        this.position = new Position(new Point(3, 0));
        this.robot = new Robot(position.getPoint());

        List<Wall> walls = Arrays.asList(
                new Wall(3, 0, 3, 3),
                new Wall(7, 0, 7, 2),
                new Wall(4, 3, 7, 3),
                new Wall(1, 4, 8, 4)
        );

        this.room = new Room(12, 8, walls);
    }

    @Override
    public String walkTo(String walkCommandString) {
        String[] parts = walkCommandString.replace(""["", """").replace(""]"", """").split("","");
        String direction = parts[0];
        int steps = Integer.parseInt(parts[1]);

        robot.walkTo(direction, steps, room);

        position.setPoint(robot.getPosition());

        return position.toString();
    }
}
"
optimised,m0,8,,,Position.java,"package thkoeln.st.st2praktikum.exercise;

import java.awt.*;

public class Position {
    private Point point;

    public Position(Point point) {
        this.point = point;
    }

    public Point getPoint() {
        return this.point;
    }

    public void setPoint(Point point) {
        this.point = point;
    }

    @Override
    public String toString() {
        return String.format(""(%d,%d)"", point.x, point.y);
    }
}
"
optimised,m0,8,,,Robot.java,"package thkoeln.st.st2praktikum.exercise;

import java.awt.*;

public class Robot {
    private Point position;

    public Robot(Point initialPosition) {
        this.position = initialPosition;
    }

    public Point getPosition() {
        return this.position;
    }

    public void setPosition(Point position) {
        this.position = position;
    }

    public void walkTo(String direction, int steps, Room room) {
        for (int i = 0; i < steps; i++) {
            Point nextPosition = new Point(position);
            switch (direction) {
                case ""no"":
                    nextPosition.y += 1;
                    break;
                case ""ea"":
                    nextPosition.x += 1;
                    break;
                case ""so"":
                    nextPosition.y -= 1;
                    break;
                case ""we"":
                    nextPosition.x -= 1;
                    break;
            }

            if (room.isInBounds(nextPosition) && !room.isWall(nextPosition)) {
                position = nextPosition;
            } else {
                break;
            }
        }
    }
}
"
optimised,m0,8,,,Room.java,"package thkoeln.st.st2praktikum.exercise;

import java.awt.Point;
import java.util.Arrays;
import java.util.List;

public class Room {
    private int width;
    private int height;
    private List<Wall> walls;

    public Room(int width, int height, List<Wall> walls) {
        this.width = width;
        this.height = height;
        this.walls = walls;
    }

    public boolean isInBounds(Point p) {
        return p.x >= 0 && p.y >= 0 && p.x < width && p.y < height;
    }

    public boolean isWall(Point p) {
        for (Wall wall : walls) {
            if (wall.isAt(p)) {
                return true;
            }
        }
        return false;
    }
}
"
optimised,m0,8,,,Walkable.java,"package thkoeln.st.st2praktikum.exercise;

public interface Walkable {
    String walkTo(String walkCommandString);
}
"
optimised,m0,8,,,Wall.java,"package thkoeln.st.st2praktikum.exercise;

import java.awt.Point;

public class Wall {
    private int x1, y1, x2, y2;

    public Wall(int x1, int y1, int x2, int y2) {
        this.x1 = Math.min(x1, x2);
        this.y1 = Math.min(y1, y2);
        this.x2 = Math.max(x1, x2);
        this.y2 = Math.max(y1, y2);
    }

    public boolean isAt(Point p) {
        if (x1 == x2) { // This is a vertical wall
            return p.x == x1 && p.y >= y1 && p.y < y2;
        } else if (y1 == y2) { // This is a horizontal wall
            return p.y == y1 && p.x >= x1 && p.x < x2;
        } else {
            return false; // This should not happen for this exercise
        }
    }
}

"
optimised,m0,9,,,Exercise0.java,"package thkoeln.st.st2praktikum.exercise;

import java.awt.Point;
import java.util.ArrayList;
import java.util.List;

public class Exercise0 implements Walkable {
    private Point robotPosition;
    private List<Wall> walls;
    private int roomWidth;
    private int roomHeight;

    public Exercise0() {
        this.roomWidth = 12;
        this.roomHeight = 8;
        this.robotPosition = new Point(3, 0);
        this.walls = new ArrayList<>();

        addWall(new Point(3, 0), new Point(3, 3));
        addWall(new Point(7, 0), new Point(7, 2));
        addWall(new Point(4, 3), new Point(7, 3));
        addWall(new Point(1, 4), new Point(8, 4));
    }

    public Exercise0(int roomWidth, int roomHeight, Point robotStartPosition) {
        this.roomWidth = roomWidth;
        this.roomHeight = roomHeight;
        this.robotPosition = robotStartPosition;
        this.walls = new ArrayList<>();
    }

    public void addWall(Point start, Point end) {
        this.walls.add(new Wall(start, end));
    }

    public void removeWall(Point start, Point end) {
        this.walls.removeIf(wall -> wall.getWallPoints().containsAll(new Wall(start, end).getWallPoints()));
    }

    @Override
    public String walkTo(String walkCommandString) {
        String direction = walkCommandString.substring(1, 3);
        int steps = Integer.parseInt(walkCommandString.substring(4, walkCommandString.length() - 1));

        switch(direction) {
            case ""no"":
                for(int i = 0; i < steps; i++) {
                    Point nextPosition = new Point(robotPosition.x, robotPosition.y + 1);
                    if(!isWall(nextPosition) && robotPosition.y + 1 < roomHeight) {
                        robotPosition.y++;
                    } else break;
                }
                break;
            case ""ea"":
                for(int i = 0; i < steps; i++) {
                    Point nextPosition = new Point(robotPosition.x + 1, robotPosition.y);
                    if(!isWall(nextPosition) && robotPosition.x + 1 < roomWidth) {
                        robotPosition.x++;
                    } else break;
                }
                break;
            case ""so"":
                for(int i = 0; i < steps; i++) {
                    Point nextPosition = new Point(robotPosition.x, robotPosition.y - 1);
                    if(!isWall(nextPosition) && robotPosition.y - 1 >= 0) {
                        robotPosition.y--;
                    } else break;
                }
                break;
            case ""we"":
                for(int i = 0; i < steps; i++) {
                    Point nextPosition = new Point(robotPosition.x - 1, robotPosition.y);
                    if(!isWall(nextPosition) && robotPosition.x - 1 >= 0) {
                        robotPosition.x--;
                    } else break;
                }
                break;
        }

        return ""("" + robotPosition.x + "","" + robotPosition.y + "")"";
    }

    private boolean isWall(Point point) {
        return this.walls.stream().anyMatch(wall -> wall.containsPoint(point));
    }

    public Point getRobotPosition() {
        return robotPosition;
    }

    public void setRobotPosition(Point robotPosition) {
        if (!isWall(robotPosition)) {
            this.robotPosition = robotPosition;
        } else {
            System.out.println(""Cannot place the robot on a wall!"");
        }
    }

    public String getRoomSize() {
        return ""("" + roomWidth + "","" + roomHeight + "")"";
    }
}"
optimised,m0,9,,,Walkable.java,"package thkoeln.st.st2praktikum.exercise;

public interface Walkable {
    String walkTo(String walkCommandString);
}
"
